album_comments,album_favorites,album_listens,album_tracks,artist_comments,artist_favorites,track_bit_rate,track_comments,track_date_created,track_duration,track_favorites,track_interest,track_listens,track_number,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,artist_discovery,artist_familiarity,artist_hotttnesss,song_currency,song_hotttnesss,genre_top_isna,genre_top_name,genre_top_level_name,album_len,artist_len,track_title_len
0,0,3603,1,0,4,256000,1,2011-06-13 11:01:08,1896,4,4788,3619,1,0.7324720558,0.4040493016,0.9322895611,0.8916597628,0.6696921545,0.4919528731,84.245,0.0390964062,0.3112454968,0.27266,0.325152,0.0,0.0,False,Electronic,Electronic,26,13,26
0,0,1360,4,1,14,256000,0,2011-06-13 17:09:24,838,0,399,273,1,0.9793160913,0.1474075923,0.1505614964,0.9488771739,0.1068940126,0.037250901,186.761,0.0360087154,0.2525404486,0.331413,0.263824,0.0,0.0,False,Rock,Rock,12,9,13
0,0,1360,4,1,14,256000,0,2011-06-13 17:09:28,767,0,388,266,2,0.9428156553,0.3057091134,0.2191186104,0.9156646631,0.8260487988,0.0306840136,95.738,0.0763253319,0.2525404486,0.331413,0.263824,0.0,0.0,False,Rock,Rock,12,9,8
0,0,1360,4,1,14,256000,0,2011-06-13 17:09:35,752,2,525,378,4,0.730143549,0.4057255906,0.3299490365,0.9117260201,0.2024943885,0.0615898959,128.605,0.0422333552,0.2525404486,0.331413,0.263824,0.0,0.0,False,Rock,Rock,12,9,16
0,0,2749,2,-1,-1,192000,0,2011-06-13 23:17:58,266,3,3824,1496,1,0.6939383461,0.244956019,0.6991293562,0.9194641872,0.0975600891,0.0328946787,152.361,0.1472915129,0.1254613643,0.12134,0.131067,0.0,0.0,True,Indie-Rock,Rock,27,18,13
0,0,2749,2,-1,-1,192000,0,2011-06-13 23:17:59,212,2,3836,1260,2,0.1976509568,0.2454546083,0.703897506,0.8325219319,0.0901069527,0.0339293743,83.97,0.4681695553,0.1254613643,0.12134,0.131067,0.00025,0.043313,True,Indie-Rock,Rock,27,18,11
0,0,6416,26,0,1,320000,0,2011-06-14 11:15:03,68,1,858,434,1,0.9613140583,0.8339906844,0.1781920313,0.5768275215,0.1150890726,0.4305235339,124.798,0.4718748768,0.1440986472,0.168775,0.150537,0.0005,0.063842,False,Rock,Rock,31,19,7
0,0,6416,26,0,1,320000,0,2011-06-14 11:15:04,114,0,507,194,2,0.992381839,0.5421108047,0.0765067172,0.9140266345,0.0910841968,0.4612938513,163.705,0.5921168953,0.1440986472,0.168775,0.150537,0.0,0.0,False,Rock,Rock,31,19,22
0,0,6416,26,0,1,320000,0,2011-06-14 11:15:05,141,0,499,236,3,0.9954687826,0.6486713737,0.1068678259,0.9347226482,0.1126268762,0.3497725469,163.603,0.4755688729,0.1440986472,0.168775,0.150537,0.0,0.0,False,Rock,Rock,31,19,14
0,0,6416,26,0,1,320000,0,2011-06-14 11:15:05,232,0,295,43,4,0.9909518501,0.7332018007,0.0159149119,0.8194049061,0.1424202633,0.098151355,99.871,0.3870653772,0.1440986472,0.168775,0.150537,0.0,0.0,False,Rock,Rock,31,19,22
0,0,6416,26,0,1,320000,0,2011-06-14 11:15:06,101,0,285,29,5,0.9943464352,0.5853857431,0.0604275944,0.9134393761,0.1116351659,0.0684804816,83.882,0.6082984669,0.1440986472,0.168775,0.150537,0.0,0.0,False,Rock,Rock,31,19,7
0,0,6416,26,0,1,320000,0,2011-06-14 11:15:07,167,0,685,58,6,0.9821201758,0.3898313288,0.0590051986,6.61365e-05,0.6530469632,0.0833004131,70.601,0.4195561999,0.1440986472,0.168775,0.150537,0.0,0.0,False,Rock,Rock,31,19,39
0,0,6416,26,0,1,320000,0,2011-06-14 11:15:07,277,0,362,33,7,0.9933759216,0.4716134688,0.1634839215,0.4865092297,0.1712513307,0.0885280659,78.116,0.4508613617,0.1440986472,0.168775,0.150537,0.00025,0.04028,False,Rock,Rock,31,19,16
0,0,6416,26,0,1,320000,0,2011-06-14 11:15:09,310,0,262,64,8,0.9817983272,0.4971978627,0.2817912682,0.9325300246,0.2974027358,0.0556686974,123.313,0.2920082306,0.1440986472,0.168775,0.150537,0.0,0.0,False,Rock,Rock,31,19,30
0,0,6416,26,0,1,320000,0,2011-06-14 11:15:09,106,0,319,74,9,0.9924771699,0.4710097162,0.2776870576,0.9422562139,0.1455071255,0.0428678721,135.234,0.5928515997,0.1440986472,0.168775,0.150537,0.0,0.0,False,Rock,Rock,31,19,8
0,0,6416,26,0,1,320000,0,2011-06-14 11:15:10,174,0,260,31,10,0.9931390914,0.5760985819,0.1016584193,0.9459136457,0.1108851249,0.0500402612,119.668,0.3831850545,0.1440986472,0.168775,0.150537,0.00025,0.04028,False,Rock,Rock,31,19,26
0,0,6416,26,0,1,320000,0,2011-06-14 11:15:11,116,0,707,417,11,0.9949815204,0.3964413585,0.2834957744,0.9666680782,0.297743241,0.0615943452,168.9,0.5593469927,0.1440986472,0.168775,0.150537,0.0,0.0,False,Rock,Rock,31,19,11
0,0,6416,26,0,1,320000,0,2011-06-14 11:15:11,151,0,373,18,12,0.9953599402,0.5961155809,0.072017693,0.9504649179,0.1269963461,0.1987891534,84.593,0.2291482739,0.1440986472,0.168775,0.150537,0.0,0.0,False,Rock,Rock,31,19,14
0,0,6416,26,0,1,320000,0,2011-06-14 11:15:12,161,0,271,24,13,0.9909791336,0.7092101913,0.2545007563,0.9460982776,0.1268223181,0.5061694773,100.876,0.733561412,0.1440986472,0.168775,0.150537,0.00025,0.04028,False,Rock,Rock,31,19,15
0,0,6416,26,0,1,320000,0,2011-06-14 11:15:13,65,1,967,584,14,0.9908158949,0.653207062,0.2162275044,0.9546803962,0.112311635,0.5455941042,145.204,0.8558502972,0.1440986472,0.168775,0.150537,0.00025,0.04028,False,Rock,Rock,31,19,10
0,0,6416,26,0,1,320000,0,2011-06-14 11:15:14,182,0,267,39,15,0.9693957768,0.7947274548,0.2538300827,0.6796877647,0.1313939758,0.5759696956,120.478,0.5096774985,0.1440986472,0.168775,0.150537,0.0,0.0,False,Rock,Rock,31,19,44
0,0,6416,26,0,1,320000,0,2011-06-14 11:15:15,229,0,457,50,17,0.9904918561,0.7090466577,0.0314018801,0.6374594787,0.1162267075,0.1661624147,128.642,0.1503898894,0.1440986472,0.168775,0.150537,0.0,0.0,False,Rock,Rock,31,19,31
0,0,6416,26,0,1,320000,0,2011-06-14 11:15:16,201,0,3508,2477,18,0.9602794023,0.7866721044,0.0150227943,0.9439814222,0.1115194279,0.0710637571,121.904,0.1726358474,0.1440986472,0.168775,0.150537,0.0,0.0,False,Rock,Rock,31,19,13
0,0,6416,26,0,1,320000,0,2011-06-14 11:15:16,45,0,649,192,19,0.9701010563,0.5155925646,0.0184108291,0.9654718112,0.1144661529,0.0960240264,76.758,0.4632638725,0.1440986472,0.168775,0.150537,0.00025,0.04028,False,Rock,Rock,31,19,21
0,0,6416,26,0,1,320000,0,2011-06-14 11:15:18,174,0,354,110,21,0.2272187486,0.3829740048,0.4566844411,0.0002780488,0.0814456321,0.0333316498,133.389,0.6126285434,0.1440986472,0.168775,0.150537,0.0,0.0,False,Rock,Rock,31,19,17
0,0,6416,26,0,1,320000,0,2011-06-14 11:15:19,119,0,1102,144,22,0.9820226425,0.606098708,0.2125783293,0.8420906752,0.4303863612,0.0899210425,137.165,0.965050834,0.1440986472,0.168775,0.150537,0.0,0.0,False,Rock,Rock,31,19,27
0,0,6416,26,0,1,320000,0,2011-06-14 11:15:20,92,0,402,61,23,0.9810102136,0.721035264,0.2201359911,0.9580170788,0.1157381301,0.043834234,95.939,0.7896008888,0.1440986472,0.168775,0.150537,0.0,0.0,False,Rock,Rock,31,19,11
0,0,6416,26,0,1,320000,0,2011-06-14 11:15:20,140,0,528,143,24,0.9952217655,0.6584916422,0.2983709077,0.9486597626,0.1153513881,0.3253586228,130.857,0.808565164,0.1440986472,0.168775,0.150537,0.0005,0.063842,False,Rock,Rock,31,19,27
0,0,6416,26,0,1,320000,0,2011-06-14 11:15:22,408,0,690,147,25,0.7375119689,0.4050172038,0.4196031771,8.5e-09,0.1513210665,0.0516093118,133.414,0.1655685068,0.1440986472,0.168775,0.150537,0.0,0.0,False,Rock,Rock,31,19,17
0,0,6416,26,0,1,320000,0,2011-06-14 11:25:28,113,0,746,244,20,0.7249972263,0.3811843809,0.3804180127,0.0973857135,0.1651011644,0.0275693164,96.805,0.5993825812,0.1440986472,0.168775,0.150537,0.0,0.0,False,Rock,Rock,31,19,19
0,0,996,20,0,0,256000,0,2011-06-15 12:47:25,171,2,379,243,1,0.9146868454,0.6550328733,0.2805210613,0.0965413518,0.1103925256,0.0316704348,107.989,0.5334501269,0.2619682144,0.278735,0.273673,0.0,0.0,False,Folk,Folk,50,19,14
0,0,996,20,0,0,256000,0,2011-06-15 12:47:26,243,1,476,345,2,0.9738803274,0.5445442065,0.1526170315,7.5244e-05,0.1018129225,0.0306771939,95.334,0.2757273876,0.2619682144,0.278735,0.273673,0.0,0.0,False,Folk,Folk,50,19,25
0,0,996,20,0,0,256000,0,2011-06-15 12:47:27,168,2,328,221,3,0.9812367729,0.4311318598,0.3018433976,0.290525018,0.111216953,0.0262835679,156.141,0.2981184075,0.2619682144,0.278735,0.273673,0.0,0.0,False,Folk,Folk,50,19,5
0,0,996,20,0,0,256000,0,2011-06-15 12:47:29,311,2,294,189,4,0.944496378,0.465004429,0.1943614328,0.663582519,0.1058623374,0.0368158216,138.496,0.2430302726,0.2619682144,0.278735,0.273673,0.0,0.0,False,Folk,Folk,50,19,8
0,0,2997,24,0,1,256000,0,2011-06-16 10:38:58,160,0,532,398,1,0.4918565339,0.2732763019,0.5291226306,0.9292322303,0.1602623726,0.0529828788,123.328,0.1061582737,0.2583728556,0.199418,0.269917,0.00075,0.075459,False,Rock,Rock,17,25,15
0,0,2997,24,0,1,256000,0,2011-06-16 10:38:58,176,0,319,223,2,0.9138258059,0.5327739423,0.4935750881,0.9323517952,0.3754975563,0.028223922,86.727,0.5394968892,0.2583728556,0.199418,0.269917,0.00075,0.075459,False,Rock,Rock,17,25,16
0,0,2997,24,0,1,256000,0,2011-06-16 10:39:00,228,0,248,149,3,0.8876114908,0.5166166061,0.4689902669,0.9236546166,0.3272945987,0.0423407444,85.306,0.6942962431,0.2583728556,0.199418,0.269917,0.00075,0.075459,False,Rock,Rock,17,25,19
0,0,2997,24,0,1,256000,0,2011-06-16 10:39:00,301,1,370,232,4,0.9556848956,0.3804827117,0.4016573097,0.2764307375,0.158269803,0.0468177057,148.591,0.6186982465,0.2583728556,0.199418,0.269917,0.001,0.087605,False,Rock,Rock,17,25,13
0,0,2997,24,0,1,256000,0,2011-06-16 10:39:01,320,0,266,166,5,0.7924806206,0.2014467156,0.488324612,0.9032636412,0.0837049627,0.0392039424,74.913,0.2133819915,0.2583728556,0.199418,0.269917,0.00075,0.075459,False,Rock,Rock,17,25,13
0,0,2997,24,0,1,256000,0,2011-06-16 10:39:03,294,0,217,123,6,0.8691625573,0.3043924383,0.3224964366,0.910577998,0.1385940234,0.0479941697,171.028,0.614369427,0.2583728556,0.199418,0.269917,0.0005,0.0598,False,Rock,Rock,17,25,34
0,0,2997,24,0,1,256000,0,2011-06-16 10:39:03,79,0,380,279,7,0.9187674674,0.446828336,0.5448356365,0.8752306989,0.1006440074,0.0310504589,118.06,0.8488668391,0.2583728556,0.199418,0.269917,0.0005,0.0598,False,Rock,Rock,17,25,38
0,0,2997,24,0,1,256000,0,2011-06-16 10:39:04,207,0,573,329,8,0.912691564,0.3754208585,0.7142275954,0.8276325026,0.675570861,0.2920161396,71.658,0.4544265637,0.2583728556,0.199418,0.269917,0.0005,0.0598,False,Rock,Rock,17,25,13
0,0,2997,24,0,1,256000,0,2011-06-16 10:39:05,294,0,317,218,9,0.7758410201,0.4332584918,0.4953206571,0.8560236695,0.3999168928,0.2025672712,119.255,0.63743683,0.2583728556,0.199418,0.269917,0.0005,0.0598,False,Rock,Rock,17,25,12
0,0,2997,24,0,1,256000,0,2011-06-16 10:39:06,220,0,267,164,10,0.8906039722,0.259618068,0.7362706453,0.9156716989,0.1189086274,0.4412374577,207.408,0.7395276136,0.2583728556,0.199418,0.269917,0.0005,0.0598,False,Rock,Rock,17,25,28
0,0,2997,24,0,1,256000,0,2011-06-16 10:39:06,217,1,430,322,11,0.9746720664,0.2300469527,0.1603034414,0.9171796206,0.1055417842,0.0523432984,122.785,0.0373034726,0.2583728556,0.199418,0.269917,0.0005,0.0598,False,Rock,Rock,17,25,37
0,0,2997,24,0,1,256000,0,2011-06-16 10:39:06,162,1,546,418,12,0.9865059135,0.3083886341,0.5480096342,0.9397191103,0.7069165854,0.1285396035,94.035,0.435181889,0.2583728556,0.199418,0.269917,0.0005,0.0598,False,Rock,Rock,17,25,16
0,3,3556,8,2,19,256000,0,2011-06-16 12:52:58,122,3,743,531,8,0.3615684314,0.4518181772,0.7255508034,0.8730502785,0.1348511411,0.0267086009,87.323,0.5805047926,0.4503918168,0.518622,0.555836,0.0,0.0,False,Rock,Rock,42,11,21
0,3,3556,8,2,19,256000,0,2011-06-16 12:52:59,257,1,409,260,7,0.736577695,0.4634317167,0.4909850566,0.9267712509,0.1279461317,0.0285344201,114.291,0.5601842891,0.4503918168,0.518622,0.555836,0.0,0.0,False,Rock,Rock,42,11,23
0,3,3556,8,2,19,256000,0,2011-06-16 12:53:01,218,1,285,151,6,0.4944827289,0.3545584538,0.6542524872,0.8743384033,0.1146505308,0.027230833,169.655,0.6957382303,0.4503918168,0.518622,0.555836,0.0,0.0,False,Rock,Rock,42,11,27
0,3,3556,8,2,19,256000,0,2011-06-16 12:53:01,193,1,561,329,5,0.5479384914,0.5261631286,0.6508695599,0.7751743072,0.1074062731,0.0397480884,158.693,0.9006600612,0.4503918168,0.518622,0.555836,0.0,0.0,False,Rock,Rock,42,11,28
0,3,3556,8,2,19,256000,0,2011-06-16 12:53:02,149,4,2280,1815,4,0.4134198792,0.4942043937,0.655204534,0.8503681456,0.1506386036,0.0386761575,138.798,0.8371990155,0.4503918168,0.518622,0.555836,0.0,0.0,False,Rock,Rock,42,11,47
0,3,3556,8,2,19,256000,0,2011-06-16 12:53:03,141,1,374,225,3,0.7111716283,0.6764932855,0.5946094733,0.5490626014,0.0710518382,0.0423817468,137.397,0.8764904903,0.4503918168,0.518622,0.555836,0.000125,0.0443,False,Rock,Rock,42,11,26
0,3,3556,8,2,19,256000,0,2011-06-16 12:53:03,160,1,507,348,2,0.7579028216,0.5892951995,0.6364942819,0.7026290479,0.3669162753,0.0519192951,132.489,0.3056985888,0.4503918168,0.518622,0.555836,0.0,0.0,False,Rock,Rock,42,11,27
0,3,3556,8,2,19,256000,0,2011-06-16 12:53:04,221,3,602,415,1,0.2118204356,0.4632555363,0.8136434831,0.8710832329,0.0884618134,0.0403270597,137.484,0.4981819362,0.4503918168,0.518622,0.555836,0.0,0.0,False,Rock,Rock,42,11,41
1,2,830,3,0,4,256000,0,2011-06-17 10:56:01,616,0,254,130,3,0.9730803023,0.0850816935,0.9146802665,0.9507810601,0.1179857152,0.0686004765,87.618,0.0345929043,0.3549143641,0.322062,0.370772,0.0,0.0,True,Drone,Experimental,52,9,16
1,2,830,3,0,4,256000,0,2011-06-17 10:56:10,1049,1,523,360,1,0.9124555054,0.1363419146,0.6897760922,0.9561326149,0.1047277954,0.0601655112,102.742,0.0390797029,0.3549143641,0.322062,0.370772,0.0,0.0,True,Drone,Experimental,52,9,14
0,0,3260,9,0,1,256000,0,2011-06-17 14:16:52,212,2,490,398,1,0.883252351,0.3768343343,0.6566863206,0.9416028825,0.1152961402,0.0530708032,119.272,0.3643262573,0.5038253581,0.403092,0.528562,0.0006666667,0.063842,False,Rock,Rock,52,8,17
0,0,3260,9,0,1,256000,0,2011-06-17 14:16:53,222,0,365,279,2,0.9481222612,0.4120337678,0.574589804,0.9547423054,0.1119462967,0.0332654039,123.152,0.3629694715,0.5038253581,0.403092,0.528562,0.0002040816,0.139345,False,Rock,Rock,52,8,2
0,0,3260,9,0,1,256000,0,2011-06-17 14:16:55,210,0,329,260,3,0.9231125163,0.3376761887,0.7139685527,0.9313090216,0.1096303079,0.036080847,124.654,0.4590594149,0.5038253581,0.403092,0.528562,0.0001939394,0.175476,False,Rock,Rock,52,8,8
0,0,3260,9,0,1,256000,0,2011-06-17 14:16:55,300,0,272,198,4,0.9368169718,0.2140717132,0.7038884339,0.8957693477,0.164030862,0.124975368,81.865,0.2269768931,0.5038253581,0.403092,0.528562,0.0002762431,0.139345,False,Rock,Rock,52,8,21
0,0,3260,9,0,1,256000,0,2011-06-17 14:16:55,157,0,308,231,5,0.7539722598,0.5037695164,0.3677919363,0.897794504,0.1106078563,0.0467689991,111.145,0.2445517743,0.5038253581,0.403092,0.528562,0.0003980263,0.144401,False,Rock,Rock,52,8,15
0,0,3260,9,0,1,256000,0,2011-06-17 14:16:57,244,0,485,404,6,0.8533335083,0.548373576,0.3302486683,0.8833123951,0.1002259828,0.0376819293,126.425,0.2398453048,0.5038253581,0.403092,0.528562,0.0002093023,0.11308,False,Rock,Rock,52,8,10
0,0,3260,9,0,1,256000,0,2011-06-17 14:16:58,227,0,514,428,7,0.7302652173,0.2875505518,0.4126285489,0.9392600677,0.120595359,0.0456253636,91.242,0.097754928,0.5038253581,0.403092,0.528562,0.0002189189,0.181241,False,Rock,Rock,52,8,4
0,0,3260,9,0,1,256000,0,2011-06-17 14:16:59,177,0,428,350,8,0.8356029349,0.338101582,0.7771816154,0.9357145884,0.1390828591,0.0503692661,126.923,0.2647028703,0.5038253581,0.403092,0.528562,0.0003934426,0.149053,False,Rock,Rock,52,8,21
0,0,3260,9,0,1,256000,0,2011-06-17 14:17:00,153,0,860,772,9,0.9125799953,0.1981647695,0.8300413057,0.9264932253,0.0629701591,0.0705720949,125.472,0.2361602094,0.5038253581,0.403092,0.528562,0.00030625,0.120839,False,Rock,Rock,52,8,6
0,0,913,2,0,0,256000,0,2011-06-19 13:39:19,381,1,586,393,1,0.8140857655,0.5294611228,0.3659255989,0.013089959,0.0951141114,0.6743144714,147.015,0.5060997212,0.2512026584,0.436698,0.275978,0.0,0.0,False,Electronic,Electronic,17,6,8
0,0,913,2,0,0,256000,0,2011-06-19 13:39:23,286,0,767,522,2,0.1889972975,0.7709212162,0.5996672244,0.8746432381,0.1019325721,0.1247864529,175.991,0.1012157549,0.2512026584,0.436698,0.275978,0.0,0.0,False,Electronic,Electronic,17,6,11
0,0,706,6,0,0,320000,0,2011-06-21 11:04:58,1036,0,426,327,1,0.9514282722,0.0755262749,0.3249316612,0.9412343519,0.3225957414,0.0624454648,83.845,0.0850992109,0.4424569462,0.347391,0.462226,0.0,0.002996,False,Rock,Rock,12,19,23
0,0,706,6,0,0,320000,0,2011-06-21 11:04:59,1321,0,208,135,2,0.94790864,0.0698062037,0.2881171935,0.9135963563,0.0955851798,0.0760237063,81.54,0.1052996839,0.4424569462,0.347391,0.462226,0.0,0.0,False,Rock,Rock,12,19,23
0,0,706,6,0,0,320000,0,2011-06-21 11:05:00,1700,0,321,247,3,0.9663065524,0.0663952253,0.4290262994,0.9310829168,0.33626922,0.1084852474,79.432,0.0507096988,0.4424569462,0.347391,0.462226,0.0,0.0,False,Rock,Rock,12,19,21
0,1,5509,1,0,1,128000,0,2011-06-21 08:48:12,224,4,7173,5513,0,0.994853891,0.1444761481,0.1133583468,0.9426784093,0.8941196236,0.0382819959,76.219,0.143715781,0.1233621572,0.218428,0.128874,0.00025,0.0443,False,Old-Time / Historic,Old-Time / Historic,25,12,25
0,0,9406,1,0,1,128000,0,2011-06-21 14:10:16,126,7,12487,9411,0,0.995140248,0.5024947414,0.2149853261,0.9326683151,0.6640069631,0.8680519337,73.772,0.7264181734,0.1233621572,0.218428,0.128874,0.0,0.0,False,Old-Time / Historic,Old-Time / Historic,32,12,68
0,0,14886,1,0,1,128000,0,2011-06-21 14:27:21,213,11,17799,14887,0,0.9947314948,0.3862792762,0.3112705136,0.8792932303,0.3348647418,0.139471023,194.32,0.6928237961,0.1233621572,0.218428,0.128874,0.0,0.0,False,Old-Time / Historic,Old-Time / Historic,29,12,6
0,0,2822,16,0,2,256000,0,2011-06-22 12:09:06,232,1,1242,933,8,0.4546739067,0.3219140181,0.8298810718,0.9543171057,0.0979804559,0.0394963659,136.715,0.4105133111,0.4792883143,0.388416,0.500703,0.0001875,0.080362,False,Rock,Rock,53,12,16
0,0,2822,16,0,2,256000,0,2011-06-22 12:09:11,190,1,259,173,1,0.1425255454,0.2159618985,0.567450191,0.7322324881,0.1117666507,0.0399891446,138.726,0.1347274812,0.4792883143,0.388416,0.500703,0.0001285714,0.095978,False,Rock,Rock,53,12,11
0,0,2822,16,0,2,256000,0,2011-06-22 12:09:11,460,1,320,229,2,0.115526172,0.2466644141,0.9115491826,0.9163187829,0.1638624119,0.0454702609,138.927,0.3168650999,0.4792883143,0.388416,0.500703,0.0,0.0,False,Rock,Rock,53,12,43
0,0,2822,16,0,2,256000,0,2011-06-22 12:09:13,132,3,294,179,3,0.1721006817,0.2277458565,0.8692260729,0.9663846471,0.1085349003,0.0561702578,85.778,0.2215848855,0.4792883143,0.388416,0.500703,0.0001126126,0.115078,False,Rock,Rock,53,12,12
0,0,2822,16,0,2,256000,0,2011-06-22 12:09:13,308,2,580,396,4,0.8480261961,0.1991421211,0.2741572211,0.9528638205,0.1085108132,0.0408016377,86.015,0.1050929581,0.4792883143,0.388416,0.500703,0.0003050847,0.071175,False,Rock,Rock,53,12,9
0,0,2822,16,0,2,256000,0,2011-06-22 12:09:15,191,1,305,210,5,0.3584560592,0.3797111256,0.6581803101,0.344522383,0.1126255439,0.0506412858,117.23,0.2582652711,0.4792883143,0.388416,0.500703,0.000109589,0.100569,False,Rock,Rock,53,12,14
0,0,2822,16,0,2,256000,0,2011-06-22 12:09:17,137,1,562,450,6,0.0545394031,0.2296155826,0.6065056784,0.6338583042,0.402700843,0.032060306,153.615,0.3648512916,0.4792883143,0.388416,0.500703,8.16327e-05,0.100569,False,Rock,Rock,53,12,9
0,0,2822,16,0,2,256000,0,2011-06-22 12:09:18,221,0,381,295,7,0.2059588727,0.2057923252,0.6183071335,0.9396777744,0.1133205143,0.0390212067,152.1,0.36818703,0.4792883143,0.388416,0.500703,8.82353e-05,0.086626,False,Rock,Rock,53,12,11
0,1,5400,8,0,16,256000,0,2011-06-22 16:48:31,104,4,4293,3138,2,0.3494188885,0.2866844883,0.9145879346,0.559455658,0.0774450273,0.0306203966,173.961,0.888407381,0.4241245783,0.483369,0.497432,0.0002883959,0.153359,False,Rock,Rock,54,11,26
0,1,5400,8,0,16,256000,0,2011-06-22 16:48:31,206,1,294,157,3,0.6295295105,0.4855969241,0.7848991106,0.8591419392,0.1780368204,0.0363553015,135.451,0.6576796434,0.4241245783,0.483369,0.497432,0.0,0.0,False,Rock,Rock,54,11,15
0,1,5400,8,0,16,256000,0,2011-06-22 16:48:31,309,0,814,657,4,0.5252800335,0.223278584,0.7406273822,0.9216773147,0.115168586,0.0453876847,84.983,0.0770250484,0.4241245783,0.483369,0.497432,0.0001176471,0.063842,False,Rock,Rock,54,11,5
0,1,5400,8,0,16,256000,0,2011-06-22 16:48:33,229,0,868,492,5,0.9188293538,0.2085041534,0.3802952294,0.9002793822,0.1000637179,0.0284837248,85.523,0.117282391,0.4241245783,0.483369,0.497432,0.0001551724,0.080559,False,Rock,Rock,54,11,9
0,1,5400,8,0,16,256000,0,2011-06-22 16:48:33,176,0,401,208,6,0.3718279876,0.3889288294,0.9339564855,0.7283265459,0.1110620086,0.0532753531,140.089,0.3547243983,0.4241245783,0.483369,0.497432,1.92308e-05,0.04028,False,Rock,Rock,54,11,17
0,1,5400,8,0,16,256000,0,2011-06-22 16:48:34,208,1,347,223,7,0.9256081456,0.5486786177,0.9461888747,0.8559939313,0.0852497264,0.0432725378,135.342,0.9200644583,0.4241245783,0.483369,0.497432,0.0,0.0,False,Rock,Rock,54,11,8
0,1,5400,8,0,16,256000,0,2011-06-22 16:48:35,596,0,182,85,8,0.9660778017,0.4372666547,0.1197010131,0.0010294317,0.1346755714,0.5496712441,48.991,0.3847237946,0.4241245783,0.483369,0.497432,0.0,0.0,False,Rock,Rock,54,11,9
0,1,5400,8,0,16,256000,0,2011-06-22 16:48:44,358,2,729,521,1,0.3159198762,0.4217487876,0.7365728004,0.8154472885,0.1308921085,0.0495913031,84.916,0.9048090686,0.4241245783,0.483369,0.497432,0.0,0.005935,False,Rock,Rock,54,11,4
0,2,5679,7,6,59,320000,0,2011-06-23 09:23:05,200,2,908,636,2,0.0077571023,0.647146664,0.8360072439,0.8801941366,0.1929536547,0.0296878683,99.95,0.3871074012,0.3235478265,0.387238,0.338004,0.0,0.0,True,Electronic,Electronic,14,18,13
0,2,5679,7,6,59,320000,0,2011-06-23 09:23:06,200,1,968,644,3,0.3028925211,0.7820020751,0.4808751012,0.9305979257,0.088851954,0.0378976099,89.987,0.6970677519,0.3235478265,0.387238,0.338004,0.0,0.0,True,Electronic,Electronic,14,18,9
0,2,5679,7,6,59,320000,0,2011-06-23 09:23:06,219,2,849,563,4,0.0667376494,0.202606041,0.9056025989,0.9410172451,0.3955719224,0.0646557972,139.3,0.7433724725,0.3235478265,0.387238,0.338004,0.0,0.0,True,Electronic,Electronic,14,18,12
0,2,5679,7,6,59,320000,0,2011-06-23 09:23:08,254,2,2329,1811,6,0.6324560006,0.6910538407,0.836003979,0.9351169478,0.0889890997,0.0405525737,90.039,0.3546178372,0.3235478265,0.387238,0.338004,0.0,0.0,True,Electronic,Electronic,14,18,6
0,2,5679,7,6,59,320000,0,2011-06-23 09:23:09,169,2,1105,775,7,0.0006744222,0.4478803233,0.6111885834,0.8831869886,0.2345941635,0.0450311698,189.78,0.1256997733,0.3235478265,0.387238,0.338004,0.0,0.0,True,Electronic,Electronic,14,18,13
0,4,13501,12,0,11,320000,0,2011-06-23 09:57:17,200,7,1380,966,3,0.0003900243,0.6163071643,0.8770404406,0.7789323299,0.1495678557,0.0437178776,110.19,0.4886343872,0.4709269036,0.3653,0.491968,0.0001678082,0.13275,False,Hip-Hop,Hip-Hop,41,6,16
0,4,13501,12,0,0,320000,0,2011-06-23 09:57:19,258,1,1002,797,5,0.3056814475,0.7109030333,0.1688059166,0.0250476491,0.1328074192,0.1992247732,119.676,0.5466547708,0.1130508675,0.162073,0.118102,0.0005,0.0611,False,Hip-Hop,Hip-Hop,41,14,14
0,4,13501,12,0,6,320000,0,2011-06-23 05:57:22,230,3,1361,1069,7,0.6955510707,0.6514462892,0.4075082264,0.635117934,0.1176512646,0.0349578026,129.991,0.6544033429,0.459487996,0.307024,0.480018,0.000749777,0.0,False,Pop,Pop,41,11,17
0,4,13501,12,0,0,320000,0,2011-06-23 09:57:24,309,6,1749,1365,8,0.8604825214,0.6737121491,0.3875995866,0.6593485829,0.053017951,0.0615119663,139.74,0.3909889724,0.172396303,0.087924,0.180099,0.00075,0.086653,True,Electronic,Electronic,41,12,10
0,4,13501,12,0,2,320000,0,2011-06-23 05:57:24,222,1,760,532,10,0.4752149532,0.6657953819,0.6939471661,0.7730716804,0.1052648227,0.0407170072,120.014,0.772056971,0.2764654742,0.334789,0.288818,0.0,0.0,False,Electronic,Electronic,41,4,7
0,4,13501,12,0,0,320000,0,2011-06-23 10:15:14,219,1,2384,1142,2,0.5123719834,0.8062682726,0.44998283,0.5990920574,0.1111242518,0.5009353696,110.156,0.6881125388,0.3574577263,0.211205,0.373429,0.00075,0.077099,False,Hip-Hop,Hip-Hop,41,5,44
